Claim,Evidence,Label,Category
?????? ????? ?? ?????? ?? ?????? ???? ???? ????? ?????…,"???? ?????? ?? ?? ?????? ????? ?? ??? ?? ?????? ????? ??? ?????? ?? ????? ?? ????? ???? ???? ? ??? ???  ?????? ?? ??? ???? ???? ?? ??? ??  ??  ???? ?????? ?? ??? ???? ?? ??? ??????? ?? ??????????? ?? ???? ??? ?? ?????? ????? ?? ??? ???? ????? ????? ?????? ?? ??? ???? ?? ???? ??- ?? ??? ???? ?????? ?? ??? ?? ??????????? ?? ??????? ?? ???? ??? ?? ?? ??? ???? ????? ?? ?????? ??? ???? ????. ?????????????? ???????? ?? ??? ???? ?? ??… ?????? ?? ?????? ??? ???? ????? ?????? ?? ??? ??????? ?? ?????? ???? ???? ????? ?????? ??? ????? ?????? ????Kannada Pichhar” ??? ?? ??????????? ??? ?? ????? ???? ??  ????? ?????? 15 ?????? ?? ????? ???? ??? ??? ???? ?????? ?? ??? ???? ?? ?? ?? “????? ???? 2” ??? ?? ????? ?? ?????? ?? ?????? ??? ???? ??????? ?? ??? ???? ??? ???? ???? ???? ?? ???? ?? ??????@KannadaPichhar??-????? ???? ?? ??????? ?? ??????? ?? ???????, ?? ?????? ???? “????? ???? 2” ?? ?????? ?? ?????? ???https://www.youtube.com/watch?v=v9ajeRRQta4 ??  ????? ?? ?????? ?? ???? ????‘????? 18’?? ??????? ?? 16 ?????? ?? ??? ?? ??????? ????? ???? ???????, ????? ?? ?????? ???????? ??? ??? ??? ‘????? ???? 2’ ?????? ????? ‘????? ????’ ?? ???? ????? ??? ????? ?? ???????? ?? ???? ??? ????????? ?? ???? ??? ?? ????? ?????????? ??? ???? ?? ??? ???? ?? ?????? ?? ?????? ??? ????????-????-???? ?? ???? ???? ?? ,??????????? ?? ??????? ?? ?????? ???? ???? ?????? ?? ????? ?? ????? ?????? ??? ?????? ?? ???? ????? ??? ?? ?????? ????? ?? ?????? ?? ?????? ??, ? ?? ???? ??? ???? ??? Title:?????? ????? ?? ?????? ?? ?????? ???? ???? ????? ?????… Result:False",REF,crime
"????? ?? ????? ?? ????? ?????? ?????? ????? ????? ?? ???? ?? ????, ????? ??","?????? ????? ?? ????? ????????? ?? ????? ?? ?? ???? ????? ??? ???? ???? ?????? ???? ??? ???? ???? ?? ? ?? ???? ???? ????? ?? ???? ?? ? ???? ?????? ?? ?? ?????? ?????? ?? ?????? ????? ???? ?? ??? ?? ?????? ?? ??? ?? ? ?? ?????? ??? ?? ???? ?? ???? ????? ?? ?????? ?? ????? ??? ???? ?? ???? ??? ????? ????? ????? ?? ??? ??? ?? ? ?? ?????? ?? ??? ???? ???? ?? ??? ?? ?? ?????? ??? ??? ??? ??????? ????? ?? ?????? ?? ?????? ????? ?? ?????? ???? ???? ?????? ??, ?? ?????? ?? ???? ??????? ?? ???????? ???? ??? ???? ? ??? ?? ? ???? ?????? ?? ????? ?? ??? ????? ?? ?????? ??? ???? ??? ?? ??“?? ?? whatsapp ?? ????? ?? ???? ??? ????? ??? ?? ?? ????? ???? ?????, ?? ?????? ???? ????? ?? ????? ?? DPS SCHOOL Rajbag ?? ???? ???? ???? ?????? ?? ???? ???? ???? ??? ?? ?? ???? ?? ????? ????? ??? ?? ??? ? ?????? ????? ???? ?? ???? ????? ????? ?? ?? ????????? ???? ?? ???? ??? ? ?” (??????) ????? ???????????? ???? ???????? ?? ??? ???? ?? ??… ???? ?? ?????? ???? ?? ?????? ?? ?????? ?? ??????? ??? ?? ??? ?? ???? ????????? ??? ???? ?? ???????? ?? ?????? ???? ???? ????? ????? ?????? ?? ???? ????? ???? ?????? ????????? ???????? ??? ???? ? ?? ??? ?? ?????? ????? ?? ??? ?????? ?????? ?? ?? ? ?? ?????? ?????? ?? ?? ????????? ?? ?? ???? ?? ?????? ?? ?????? ?? ????? ??? ??? ??? ??? ?? ???? ?? ??? ????? ??????? ????? ?? ? ??? ?? ??? ?? ?? ?? ?????? ?? ???? ?? ????? ?? ??????? ???? ??? ?? ?????? ????? ???? ?? ????? ?? ?? ?????? ???? ?? ?? ???????? ?????? ?? ??????????? ???? ?? ????? ?? ???????? ?? ???? ?? ? ??????? ??? ????? ????? ????????? ?? ??? ?? ????? ?? ??????? ????? ??? ?? ? ????? ?? ????? ????? ?? ???????? ???? ??? ?? ? ????? ??????????? ?? ?????? ?? ????? ??? ?????? ????? ?? ???????? ?? ?????? ????? ????????? ??????? ????? ????????? ?? ???? ????? ?? ?? ????? ???? ?? ??????? ?????? ????? ??? ? ?? ???? ?? ???? ??? ??? ????? ???? “?????? ??? ??? ??? ??????? ? ?? ?????? ????? ?? ?????? ?? ?? ? ?? ????? ????? ??? ??? ??? ???? ??? ??? ????? ????? ????? ??? ???? ???? ?????? ??? ?? ??? ?????? ???? ??,” ??",REF,crime
????? ?? ??????? ?? ????? ??? ‘?? ??????’ ???????? ?? ?????? ??????? ?????? ?? ?????? ?????? ???? ?? ?????…,"?? ?????? ????? ???? ?? ???? ??????? ?????? ?? ??????? ???????? ?? ???? ??, ???? ????? ??? ?? ????? ??????? ?????? ?? ????? ??? ?? ??? ?????? ?? ??? ????? ??? ??? ??? ????? ??? ?? ??? ??????? ????? ????? ?? ?????? ????? ??????? ?? ???? ?? ????? ???? ??? ?????? ??? ?? ????????, ?????? ?????? ?? ???????? ?? ????????? ???? ??? ?????? ?? ????? ???????? ?? ??? ????? ?? ???? ??? ?? ?????? ??? ?? ??? – ??? ?????? ?? ?? ????? ?? ?????? ?? ?????? ???? ?????? ?? ??? ????? ?? ??? ??, ?????? ?????? ?? ???? ?? ???? ???? ?? ????? ?? ??? ??? ???? ???? ?? ??? ?? ?? ??????? ?????? ?? ????? ??? ?? ??? ????? ?????? ????? ???? ?? ????? ???????? ???? ??? ??? ?????? ?? ?????? ?? ??? ?????? ?? ??? ??… ????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????? ?????? ????????????? ????? ?????????????????????… ???? ???? ?? ?????? ??? ?? ???? ?? ????? ?????? ??? ?? ???-??? ????? ???  ????? ???? ????? ?? ?? -?? ?? ??? ???? ???? ????? ???? ????? ?????? ?? ???? ????? ?? ??-??????? ?? ???? ???? ?? ???? ???? ????? ?????? ??? ???? ???? ????????????????360??? ?? ?? ??????????? ?????? ?? 10 ????? 2026 ?? ????? ???? ??? ????? ????? ????? ??? ?? ?? ??????????????? ?? ????? ????? ??????? ?? ?????? ?? ????? ????? ???? ?? ??? ??? ??????? ?? ?????? ?? ?????? ?? ????? ???????? ????, ?? ???? ???? “?? ??????” ?????? ?? ?????? ?? ????? ??? ???? ??????? ??? ???????? ??? ??? https://www.instagram.com/reels/DTVFXFxDKG- ??? ???? ???? ??????blockclubchi??? ?? ??????????? ?????? ?? 19 ??????? 2025 ?? ????? ???? ??? ????? ?? ?????? ?? ??? ?????? ??? ???? ??? ?? “?? ?????? ????? ???????? ?????? ??????? ?? ????? ?? ?? ??? ??? ???” ??? ?? ?? ??????‘thetrid.ent’??? ?? ??????????? ?????? ?? ????? ???? ??? ??? ???? 19 ??????? 2025 ?? ????? ???? ??? ??? ????? ??????? ?? ??????, “18 ??????? 2025 ?? ??????? ?? ??? 50 ??????? ??? ????? ??? ?????????? ?????? ????? ?? ??????? ?? ????? ‘?? ??",REF,crime
???? ??? ???????? ?? ????? ????? ?? ????? ???? ?? ???? ?? ????? ?????? ??? ??? ????? ?? ?????? ?? ??…,"???? ?????? ?? ?? ??????? ?? ????? ?? ????? ???? ?? ?? ?????? ???? ?? ????? ?? ??? ??? ????? ?????? 48 ?????? ?? ??, ?????? ???????????? ?? ??????? ??? ?? ???? ?? ????? ?? ?????? ???? ???  ??? ???? ???? ?? ????? ????? ???? ?? ???? ?? ?? ?? ???? ?????? ???? ???????? ?????? ?? ??? ???? ???? ?? ??? ?? ??  ???? ??? ????? ????? ?? ???? ????? ???????? ?? ????? ????? ?? ?????? ?? ??? ??? ????? ?????? ?? ??? ???? ?? ???? ??- ????? ?????? ???? ?? ???, ????? ???????? ???? ?? 700 ?? ?????? ????? ???????? ?? ???????? ???? ??, ?? ???? ?? ??????? ????? ????? ?? ????? ?????? ??? ?????? ???? ???? ????? ?? ??? ?? ?? ?? ‘????? ?????’ ??? ?? ?????? ????? ?? ????? ?????? ?? ??? ??? ?????????????? ???????? ?? ??? ???? ?? ??… ?????? ?? ?????? ??? ???? ????? ?????? ?? ??? ???????? ?? ?????? ???? ???? ????? ?????? ??? ????? ?????? ????  ?????? ???????  ????? ?????? ?? 29 ??? ?? ????? ???? ??? ??? ???? ????? ?? ????? ??? ?? ?????? ?? ???? ?? ????? ?? ?????? ?? ????? ??? The video has nothing to do with the hanging of the Mossad spy traitor, but the video is a movie scene.https://t.co/cUFTduxSkFpic.twitter.com/DahUx3FkjV ???? ???? ???? ?? ????Alireza Donyadide?? ??? ?? ??? ??????? ?????? ????? 16 ?????? 2024 ?? ????? ?? ?????? ??? ????? ?????? ???? ????? ????? ???  ?????? ?? ??? ????? ????? ??? ???? ??? ??, “????? ?? ?????? ???? ?? ???????? ?? ?????”? ???? ?????? ?? ??????????? ????? ?? ???? ???? ?? ????? ???? ?? ?????? ?? ??? ?? ?? ??????? ??????? ??? ?? ????? ?? ?? ???? ?? ??? ??????? ??? ?? ?? ???? ???? ?? ??????? ???? ??? ???? ?? ?????? ?? ??? ?? ?? ?? ?????? ?????? ??? ???? ??? ???? ?? ?????? 17 ????? 2025 ?? ????????????? ???????? ????? ???? ??? ????? ?? ?????? ?? ??? ????? ??????? ?????? ??? ??? “?? ???” ???? ?? ????? ?? ?????? ?? ????? ??? ??? ????????-????-???? ?? ???? ???? ?? , ???? ??? ???????? ?? ????? ????? ?? ????? ???? ?? ???? ?? ????? ?? ??? ?? ??????, ??? ??? ?? ????? ?? ?????? ?? ????? ??? Title:???? ??? ???????? ?? ????? ????? ?? ????? ???? ?? ???? ?? ????? ?????? ??? ??? ",REF,crime
???? ?? ?????? ??? ????? ?? ???????? ?? ????????? ?? ?????? ?????? ????????? ?? ?????? ????????? ?? ?????? ??????,"????????? ?? ?????? ????????? ?? ????, ????? ?????? ??? ????? ????? ??? ???????? ?? ????????? ?? ?? ??????? ????? ?????? ?? ????????? ??????? ????? ????? ??? 28 ?? 2026 ?? ?? ???? ????? ????? ???? ?? ???? ??????? ?? ??? ??? ??? ?? ???? ?? 17 ?????? ????? ?????? ????? ?? ???? ?? ??????? ???? ?? ????, ????? ??? ???? ?? ????? ??????? ??? ?????? ?? ??? ?? ??? ?????? ?? ????? ???? ???? ??? ????? ????? ??? ?? ????? ?? ? ???? ?? ??????? ??? ??? ??????? ?????, ?? ????????? ??? ????? ????? ???????? ?? ????????? ?? ?????? ?? ???? ??? ????? ??? ?????? ?? ?????? ??? ?? ?????? ????? ?? ??? ??, ?????? ????? ??? ???????? ??? ?????? ?? ??????? ?? ?????? ?? ?? ??? ??? ??? ?? ???? ????? ?? ???? ?? ??? ??? ??? ????? ?? ??? ???? ???? ?? ??? ?? ?? ????? ?? ?????? ????????? ?? ????? ???????? ?? ???? ?? ??????? ?? ?????? ????? ??????? ????? ?????? ?? ??? ?????? ???? ??? ??… ?????????????????????????????????????????????????????????????????????????????,?????????????????????????????????????????????????????????????????????????????????,?????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,????????????????????,?????????|??????????? ?????? ????????????? ????? ?????????????????????… ???? ???? ?? ?????? ??? ????? ?????? ?? ?????? ???? ???? ?????? ???? ?? ???? ????? ?????? ??? ????apnamandsaur_official??? ?? ??????????? ?????? ?? ????? ?????? ????? ?? ????? ???? ?? ?????? ?? 8 ?????? 2026 ?? ???? ???? ??? ??? ???? ?????? ??? ???? ??? ?? ‘???? ????????? ??? ???? ??????’? ??? ????????? ?? ??? ???? ????????? ?? ??????? ???? ?? ????? ?????? ????? ???? ?? ?????? ?? 8 ?????? 2026 ?? ????? ???? ??? ??? ????? ??? ?? ?? ?????? ?? ??? ??????? ????? ?? ???? ????? ????? ???? ???? ?? ???????? ?? ???????? ???? ?? ???? ????? ??????? ???????? ?? ?????? ??",REF,crime
1975 ??????? ????? ?? ???????? ??? ?? ????? ?????? ?? ?????? ??????? ?????? ????? ?? ?????? ?????? ???? ?? ?????…,"?? ?????? 1999 ?? ???? ????? 1975 ??? ??????? ?? ?????? ?? ???????? ????? ???? ?? ????? ?? ??? ??? ??? ?? ??? ??????? ????? ????? ?????? ??? ?????? ? ???? ????? ????? ??????? ?? ???? ?? ????? ????? ?????? ?? ????????, ?????? ?? ???????? ?? ????????? ???? ??? ??? ????? ?????? ??? ???? ?????? ?? ?? ????? ???? ????? ?? ??? ???? ??? ???? ??? ?? ????? ????? ???? ?? ??? ??, ?????? ?? ?????? ??? ??? ??? ?????? ??? ?? ???? ????-???? ?????? ?? ???-??? ?????? ??? ???? ??? ??? ? ??? ??? ??? ???? ???? ??? ???? ???? ?? ??? ?? ?? ?? 1999 ?? ?????? ????? ?? ????? ?????? ??? ?? ????? ???? ????? ???? ???? ????? ??????? ?? ??? ???? ??? ??, ?? ???? ?? ????? ?? ???? 300 ???? ??? ???????? ????? ?? ?? ?????? ?? ???? ???? ?? ??? ??… ????????1999????????????????????????????????????????????!?????????????????????????????“???????????????????????????$300????????!” ?????? ????????????? ????? ?????????????????????… ???? ???? ?? ?????? ??? ????? ?????? ?? ???? ?????? ???? ?? ???? ????? ?????? ??? ??????????? ?? ????? ?????? ????????????? ?? ?? ?????? 2014 ??? ????? ?? ??? ????? ???? ????? ??? ?? ?? 1975 ??? ???? ??????? ?? ????? ?? ?????, ?????????? ??????? ????? ?? ????? ??????? ?? ???? ???? ?? ????? ?????? ?? ???????? ???? ?????? ?? ??????? ?? ???? ????? ?? ???? ?? ?????? ????????? ??? ???? ??? ??? ????? ?????? 4 ??????, 1975 ?? ??? ??? ?? ????? 3,000 ?? ??????? ???? ?????? ?? ?????? ??? ??? ???? ??????? ?? ??? ?? ??? ??? ???? ?? ??????????? ?? ?? ?????? ????????? ?? ?? ?????? ??????? ????,?????? ????? ?????? ????? ??? ???? ??????? ??? ????? ??? ??  3 ?????? 1975 ??, ?? ??????? ????? ?????? ???? ???? ??, ?? ??????? ?????????? ??????? ????? ?? ????? ?? ?? ??? ???? ???????? ?????? ?? ????? ?????? ?? ???? ????? ?? ?????? ???? ?????? ?? ????? ?? “?????? ?????????” ??? ???? ??? ??? ??????? ?? ???? ???? ?? ??????? ?? ?????? ?? ??????? ????? ???? ??, ????????? ?????? ????? ??? ???? ????-???? ?? ?? ???? ??, ?? ??????? ???? ???? ??? ??, ?? ?? ????? ?? ????? ??????? ??????? ?? ???????? ??????? ?? ????? ?",REF,crime
"???? ???? ???? ?? ????? ?? ??? ????? ?? ????? ?? ?? ????? ?????? ??????, ?????? ?? ?????? ?????? ????? ?? ??? ??????","?????? ???? ?????? ?????? ?? ?????? ???? ???? ?? ??? ?? ???????? ??????? ?? ????? ?????? ???? ?? ?? ??????? ??? ??? ?? ??? ???? ?? ????? ????????? ?????? ????????? ?? ??? ?? ???? ?? ??? ???? ?????? ?? ???? ??? ?????? ???? ?????? ?????? ?? ?????? ?? ?????? ????? ?? ??? ??? ????? ??? ????? ?? ???? ?? ????? ?????? ?????? ?? ????? ???? ??? ?????? ??? ??? ?????? ???? ???? ??? ???? ???? ?? ??? ?? ?? ?????? ???? ?????? ?? ????? ??? ?? ?????? ?? ????? ?????? ?????? ?? ????? ?? ??? ???? ????? ??? ?????? ???? ??? ??… Cockroach??????????????????–?????VIP????,???????????? ?????? ????????????? ????? ?????????????????????… ???? ???? ?? ?????? ??? ????? ?????? ?? ??????? ???? ??? ?????? ???? ???? ????? ?????? ??? ???? ??? ?????? ????????????? ?????? ????, ????  22 ????? 2026 ?? ???????? ???? ??? ??? ???? ??? ?????? ??? ???? ??? ??,”????? ??? ?????????? ?? ????? ?? ????? ?? ????? ?????” ??? ?????? ?? ?? ????????????? ??????????? 22 ????? 2026 ?? ???? ???? ??? ????? ??? ?? ??, ?? ????? ????? ?? ?????? ?? ?????????? ?? ???? ??? ?? ?????? ???? ?? ?????????????????? ?? ???? ?????? ?? 21 ????? 2026 ?? ????? ???? ??? ?????? ????, ?????? ????? ????? ?? ??? ???? ????  ????? ??? ???? ?????? ?? ??????, ????? ??? ????????? ?? ??????? ???? ???? ???? ?? ???? ?? ?????? ????? ?? ?? ????? ??? ??????? ????? ?? ????? ?? ????? ????? ????? ??? ????????? ?? ??????? ‘???? ???? ????’ ?? ???? ?? ?????, ???????? ?? ??? ???? ?????, ??????? ???? ?? ????? ?? ???? ?????#Mathurapic.twitter.com/hL5W3aW9cb ??? ??? ???? ??????? ?????? ??????? ??????? ?? ??????, ????? ?? ???????? ??? 21 ????? ?? ???? ???? ???? ???? ????????? ?? ??? ?? ??? ??????-???? ????? ????? ?? ???? ?????? ??? ?? ?? ????? ?? ????? ???? ??? ??, ?????? ?? ?????????? ???? ??? ??? ???? ???? ?? 21 ????? 2026 ?? ????? ??? ????????? ?????? ??????? ??? ????? ?? ???? ?? ??? ???? ???? ????? ????? ?? ?????? ????? ????? ?? ????????? ?? ??? ?? ????? ????? ?? ???????? ?? ???? ?? ????? ????? ???? ???? ?? ?? ????????? ????? ?? ?? ?? ?? ????? ??? ?? ??? ?? ?? ?",REF,crime
????????? ?? ?????? ????? ????????? ?? ????? ??? ?? ????? ?? ???? ?? ?? ????? ??????….,"????? ?????? ?? ????????? ??? ??? ?????? ????? ????????? ?? ????? ???????? ?? ?????? ?? ?????? ???? ?????? ?? ???? ?? ????? ?? ??? ??? ?????? ??? ??? ?? ?????? ??? ??? ??? ?? ?? ?? ?????? ?? ?????? ???? ??? ? ??? ????  ?????? ?? ???? ???? ??? ???? ???? ?? ??? ?? ?? ????????? ?? ?????? ????? ????????? ?? ????? ??? ?? ????? ?? ?????? ?? ? ????? ??? ?? ????? ??????? ??? ??? ??? ???? ?? ??? ???? ????? ?? ??? ???? ?? ???? ???? ??? ?? ???? ?????? ?? ?? ???? ?? ????? ?? ????? ????? ?????? ?? ??? ???? ?? ???? ??- ??? ?? ??? ???? ?? ???? ???? ????? ????? ?? !! ?????????????? ???????? ?? ??? ???? ?? ??… ?????? ?? ?????? ??? ???? ?????  ?????? ?? ???????? ?? ?????? ???? ???? ????, ?????? ??? ???? ????? ??????  ?? ???? ????? ????????????? ??? ????? ???? ?? ?????? ?? ?????????? ?? ?? ???? ?? ??????? ????? ??? ??? ?? ????? ????NT UpBharat???? ?????? ??? ?? 5 ?? ?? ????? ?? ?? ?? ?????? ??????? ????? ??????? ?? ?????? ??, ?????????? ??? ???????? ?? ???! 4 ?????? ?? ??? ?? ??????? ?? ????????, ?????? ?? ?? ???? ?? ???? ?????? ?????? ??? ?????? ????? ??? ?? ?? ?? ????? ???? ?? ?????????? ?? ???????? ?????? ?? ??, ???? ??? ?????? ?? ???? ??? ?? ????? ????? ???? ?? ??? ????? ???? ???? ?? ??? ??? ??? ??? ????? ??????? ??? ?? ??? ?? ???? ???? ?? ????? ?? ????? ???? ??????? ?? ?? ???? ?? ??? ?? ???? ?? ?? ??????? ?????? ?? ?? ?????? ????? ?? ????? ?? ???? ??? ???? ??????? ?? ??? ???? ??? ???? ???? ???? ?? ???? ????? ???????? ??????? ?? 6 ?? ?? ???????? ?? ??????? ????, ?????? ????? ?????? ???? ????? ????? ??? ??????? ?? ???????, ???? ??? ??? ????? ???? ???? ?? ??????? ?? ???? ?????? ?? ???? ???? ??????? ?? ??? ?? ??? ???? ???? ??? ???? ?????? ?? ???? ????? ?? ??? ?? ?? ??? ???? ?? ?? ?? ?? ????? ?? ??? ????? ??????? ????? ?? ??? ?????? ?? ??????? ???? ?? ?? ?? ?????? ?? ?????? ?? ????? ?? ????? ???? ????? ???? ?? ?? ????? ?????? ????????? ?? ???? ?? ???? ?? ?? ?? ???? ?? ??????? ??? ???? ??? ??? ?? ????? ?? ??????? ??? ?????? ??????? ?? ?????? 4 ?? ?? ????, ????? ?? ??? ??? ?? ??????? ??",REF,crime
???? ?? ?????? ????? ?????? ??? ??????? ??? ???????? ?? ????????? ???? ????? ?? ???,"????? ?????? ?? ?????? ??? ?????? (????? ??????) ?? ????? ??????? ?????? ?????? ???? ?? ?? ?? ????? ????? ?????? ?? ??? ?? | ???? ?????? ?? ?? ??????? ??? ???????? ?? ????????? ???? ???? ?? ?? ?????? ???? ???? ?? ?????? ??? ???? ???? ?? ??? ?? ?? ?? ???? ????? ?????? ?? ?????? ?? ?? | ???? ?????? ??? ????? ?? ?? ??????? ??? ???????? ?? ???? ?????? ???? ???? ??????? ?? ???????? ?? ??? ??????? ??? ?? ??? ?? ?? ???? ?? ??? ??? ?? ??? ?? | ????? ?? ??? ?????? ????? ??? ?? ??????? ??? ?? ???? ?? ???? ??? ?? ??? ????? ??, ???????????? ??? ?? ?? ??????? ????? ?? ???? ?? ???? ??? ????? ?? ??? ??, ??? ?? ??? ??? ??? ???? ???? ???????? ?? ?? ???? ??? ???? ?? | ???? ?? ???, ?? ????? ???? ????? ?? ????? ?????? ????? ?? ?? ???? ??? ??? ???? ??????? ??????? ??? ???????? ?? ???????? ????? ?? ???? ???? ???? ?? ? ???? ???? ?? ????? ????? ??? ???? ?? ??? ???? ?? | ???? ?????? ?? ????? ????? ?? ?????? ??? ???? ??? ?? ?? “??????? ????? ???? ???????? ?? ?? ?? ?? ??????? ???? ??? ??? ??? ?? ?? ??????? ?? ??? ?? ????? ?????? ?? ?????? ?? ???? ???? ??? ??? ?? |” ??????? ????? ???? ???????? ?? ?? ?? ?? ??????? ???? ??? ??? ??? ?? ?? ??????? ?? ??? ?? ????? ?????? ?? ?????? ?? ???? ???? ??? ??? ??.@Uppoliceplzzz check ??? ????? ?????? ???@CMOfficeUP@A_suryavanshi_@AyushChitransh_@mrajan_live@vaibhavnews@SamacharplusNpic.twitter.com/cmKvxAXN5h ???????? ?? ??? ???? ?? ??… ???? ?? ??????? ???? ????? ?? ??? ?????? ?? ?????? ??? ?? ?????? ?? ???? ????????? ??? ?????? ? ???? ?? ?????? ???? ???? ???? ?? ??,  ????? ?????? ?? ???? ?? ?????? 2 ??????? ???? ?????? ???????????? ???????? ???? ??? ???? | ?? ??? ?? ?????? ?? ???? ???? ??? ?? ??? ??????? ?? ??, ???? ?? ???????? 3 ???? ??? ?? ???????? ?? 1 ?????? ??? ?????? ?? ?? ???????? ?? ???? ?? ???? ?? | ?? ????? ?? ???? ??? ????? ?????? ?? 3 ????? ?? ?????????? ?? ???? ?? | ??? ????? ?? ?????? ????????, ?????????? ????? ???? ?? ?????? ?? ??????, ??? ????? ?? ???? ?? ??? ????? ?????? ?? ?????? ??? ???????? ?? ????? ?? ????? ?? ???? ??? ?? ??????? ????, ",REF,crime
???? ?? ??????????? ??? ?????? ?? ????? ?? ?? ?????? ?????? ?????? ????? ?????? ???? ?? ?????…,"?? ?????? ???? ??? ?????? ???????? ?? ???????? ???? ??? ????? 2024 ?? ?? ????? ?? ??????? ??????? ?? ?? ?????? ????? ?? ??? ?? ???? ???? ??? ?? ??? ????? ?????? ?????????? ?? ??? ???? ???? ?? ??? ??? ?????? ??? ?? ??? ?? ?? ????? ?? ????? ?? ??? ??? ?? ????? ??? ?? ???? ?? ????? ??? ?????? ??? ??? ???? ?????? ??? ??? ???? ??????? ?? ????? ??? ?????? ??? ??? ?? ?????? ???? ???? ??? ???? ???? ?? ??? ?? ?? ?? ?????? ???? ??? ????? ?????? ?????????? ?? ???????? ??? ????? ?????? ?? ?? ?????? ?? ??? ???? ???? ?? ??? ??… ????(???????)???????????????????????????????????????????????????????????????? ?????? ????????????? ????? ?????????????????????… ???? ???? ?? ?????? ??? ????? ?????? ?? ??????? ?? ???? ????? ?????? ??? ?????????? ?? ???????? ??????? ?? 4 ????? 2024 ?? ??? ??????? ??? ????? ?????? ?? ?? ????? ???? ???? ??? ????? ????? ????? ??? ?? ?? ?????? ?? ???????? ???? ??????????? ??? ?? ?????? ?? ????? ? ????? ?? ??? ?? ??????????? ?? ??????? ??? ?? ???? ??, ????? ??? ?????? ?? ????? ??? ?? ??? ????? ??? ????? ?? ???? ?? ?????? ???? ?????? ?? ????? ?? ??? ??? ???? ??? ???????? ???? ??? ?????? ?? ??????? ?? ?? ?? ?????? ?? ????? ??? ???? ????? 4 ????? 2024 ?? ??? ?? ??????, ?????? ?? ???????? ???? ??????????? ?? ????? ??? ?????? ????? ??? ?? ?????? ?? ???? ??? ?? ??????? ???????? ?????? ????? ? ????? ?? ?????? ??? ???? ?? ???, ????? ??? ???? ????? ???? ??? ???? ?????? ????????????? ??? ????? ?? ??? ????? ???? ??? ???? ?? ??????????? ????????? ?? ????? ?? ????? ?????? ?? 3 ????? 2024 ?? ???? ???? ??? ???? ?? ?? ????? ???? ??? ???? ??????, ???? ?? ?????? ????? ????? ??? ?????? ??????????? ??? ?? ?????? ?? ???? ??? ?? ????? ?? ???? ??????? ????? ?????? ?????? ??? ???? ?? ????? ??? ???? ????? ?????? ????? ??? ???????? ????? ?? ?????? ?? ??????, ??????? ????? ??? ???? ?? ???? ?? ????? ?? ??? ??, ????? ????? ???? ????? ????? ?? ?? ?????? ??? ???? ????? ????? In Iran, a student harassed by her university’s morality police over her “improper” hijab didn’t back down. She turned ",REF,crime
